month,commodity_name,avg_modal_price,avg_min_price,avg_max_price,state_name,change
01/05/13,Sugarcane,840,676.36,840,India,157.59
01/04/13,Sugarcane,682.41,567.59,691.67,India,257.41
01/03/13,Sugarcane,425,380,426.75,India,99.44
01/02/13,Sugarcane,325.56,302.22,330.56,India,-363.19
01/01/13,Sugarcane,688.75,588.75,701.25,India,-668.39
01/12/12,Sugarcane,1357.14,1142.86,1428.57,India,520.47
01/11/12,Sugarcane,836.67,703.33,861.67,India,536.67
01/08/12,Sugarcane,300,300,500,India,-800
01/06/12,Sugarcane,1100,983.33,1116.67,India,670
01/05/12,Sugarcane,430,396.67,430,India,-146.25
01/04/12,Sugarcane,576.25,476.25,586.25,India,28.01
01/03/12,Sugarcane,548.24,459.56,563.38,India,-200.02
01/02/12,Sugarcane,748.26,626.58,764.32,India,-281.72
01/01/12,Sugarcane,1029.98,912.85,1060.61,India,124.73
01/12/11,Sugarcane,905.25,833.08,922.54,India,284.48
01/11/11,Sugarcane,620.77,536.15,628.46,India,317.44
01/10/11,Sugarcane,303.33,303.33,336.67,India,103.33
01/08/11,Sugarcane,200,200,200,India,-2750
01/07/11,Sugarcane,2950,2900,3000,India,971.67
01/06/11,Sugarcane,1978.33,1945,2011.67,India,1715
01/05/11,Sugarcane,263.33,263.33,263.33,India,-2780.67
01/04/11,Sugarcane,3044,2957.33,3331.33,India,2384.84
01/03/11,Sugarcane,659.16,594.74,670.58,India,387.78
01/02/11,Sugarcane,271.38,247.47,279.75,India,-65.29
01/01/11,Sugarcane,336.67,320,353.33,India,-3441.9
01/12/10,Sugarcane,3778.57,3400,4028.57,India,-29221.43
01/11/10,Sugarcane,33000,32000,35000,India,31566.67
01/10/10,Sugarcane,1433.33,1383.33,1483.33,India,20.83
01/07/10,Sugarcane,1412.5,1350,1550,India,10.5
01/06/10,Sugarcane,1402,1372,1432,India,1079.5
01/05/10,Sugarcane,322.5,310,335,India,-263.75
01/04/10,Sugarcane,586.25,548.75,598.75,India,135.25
01/03/10,Sugarcane,451,441,481,India,271
01/02/10,Sugarcane,180,180,180,India,
01/03/25,Sunflower,4989.96,4623.96,5357.72,India,-447.86
01/02/25,Sunflower,5437.82,5008.31,5795.61,India,80.49
01/01/25,Sunflower,5357.33,4954.37,5723.63,India,-8.83
01/12/24,Sunflower,5366.16,4870.65,5745.73,India,-259.11
01/11/24,Sunflower,5625.27,5129.54,5912.01,India,272.25
01/10/24,Sunflower,5353.02,4826.16,5616.8,India,233.97
01/09/24,Sunflower,5119.05,4564.77,5423.59,India,797.72
01/08/24,Sunflower,4321.33,4014.63,4617.54,India,53.77
01/07/24,Sunflower,4267.56,4095.04,4431.17,India,-1225.61
01/06/24,Sunflower,5493.17,5363.22,5604.36,India,1313.51
01/05/24,Sunflower,4179.66,3847.16,4726.56,India,58.4
01/04/24,Sunflower,4121.26,3750.15,4528.34,India,21.63
01/03/24,Sunflower,4099.63,3699.18,4469.95,India,-175.45
01/02/24,Sunflower,4275.08,3838.48,4809.47,India,-129.55
01/01/24,Sunflower,4404.63,4062.56,4884.66,India,55.15
01/12/23,Sunflower,4349.48,4007.96,4827.45,India,-247.23
01/11/23,Sunflower,4596.71,4265.13,4919.32,India,126.03
01/10/23,Sunflower,4470.68,4055.11,4783.62,India,107.07
01/09/23,Sunflower,4363.61,3834.73,4742.92,India,-90.94
01/08/23,Sunflower,4454.55,4084.42,4783.34,India,143.87
01/07/23,Sunflower,4310.68,4090.23,4513.19,India,162.35
01/06/23,Sunflower,4148.33,3893.8,4405.42,India,116.77
01/05/23,Sunflower,4031.56,3695.52,4324.63,India,-375.26
01/04/23,Sunflower,4406.82,4034.98,4668.09,India,-248.62
01/03/23,Sunflower,4655.44,4237.24,4935.42,India,-493.59
01/02/23,Sunflower,5149.03,4809.68,5428.84,India,-372.67
01/01/23,Sunflower,5521.7,5127.7,5821.12,India,-111.37
01/12/22,Sunflower,5633.07,5066.07,5983.61,India,-77.01
01/11/22,Sunflower,5710.08,5064.79,6085.34,India,287.26
01/10/22,Sunflower,5422.82,4730.41,5754.68,India,313.5
01/09/22,Sunflower,5109.32,4244.66,5615.15,India,-792.33
01/08/22,Sunflower,5901.65,5160.12,6309.63,India,405.67
01/07/22,Sunflower,5495.98,5227.22,5719.39,India,-198.12
01/06/22,Sunflower,5694.1,5192.26,6024.88,India,-398.42
01/05/22,Sunflower,6092.52,5532.48,6429.96,India,-282.91
01/04/22,Sunflower,6375.43,5702.93,6743.45,India,-300.81
01/03/22,Sunflower,6676.24,5941.43,7155.11,India,960.1
01/02/22,Sunflower,5716.14,5143.29,5978.06,India,430.01
01/01/22,Sunflower,5286.13,4499.74,5609.58,India,221.74
01/12/21,Sunflower,5064.39,4221.41,5535.95,India,-228.68
01/11/21,Sunflower,5293.07,4825.57,5574.98,India,-57.93
01/10/21,Sunflower,5351,4772.41,5623.16,India,21.67
01/09/21,Sunflower,5329.33,4696.35,5713.88,India,-773.03
01/08/21,Sunflower,6102.36,5356.05,6431,India,529.26
01/07/21,Sunflower,5573.1,5188.57,5748.81,India,63.53
01/06/21,Sunflower,5509.57,5122.14,5715.82,India,-358.5
01/05/21,Sunflower,5868.07,5449.57,6109.94,India,-163.11
01/04/21,Sunflower,6031.18,5670.8,6276.97,India,-165.75
01/03/21,Sunflower,6196.93,5697.29,6427.6,India,710.43
01/02/21,Sunflower,5486.5,4957.09,5767.09,India,233.47
01/01/21,Sunflower,5253.03,4547.52,5556.63,India,496.6
01/12/20,Sunflower,4756.43,4085.69,5105.87,India,619.55
01/11/20,Sunflower,4136.88,3708.66,4505.3,India,209.9
01/10/20,Sunflower,3926.98,3345.62,4391.02,India,-403.99
01/09/20,Sunflower,4330.97,3758.94,4677.86,India,648.49
01/08/20,Sunflower,3682.48,3346.8,3919.88,India,-245.85
01/07/20,Sunflower,3928.33,3797.19,4028.33,India,62.9
01/06/20,Sunflower,3865.43,3686.74,4001.93,India,381.01
01/05/20,Sunflower,3484.42,3258.67,3653.2,India,-164.98
01/04/20,Sunflower,3649.4,3446.79,3808.08,India,209.34
01/03/20,Sunflower,3440.06,3130.35,3604.8,India,-360.53
01/02/20,Sunflower,3800.59,3475.13,4131.65,India,-99.25
01/01/20,Sunflower,3899.84,3509.64,4163.44,India,302.11
01/12/19,Sunflower,3597.73,3243.59,3904.26,India,217.91
01/11/19,Sunflower,3379.82,2988.5,3744.76,India,-184.55
01/10/19,Sunflower,3564.37,3224.05,3855.71,India,-263.12
01/09/19,Sunflower,3827.49,3502.85,4138.37,India,135.16
01/08/19,Sunflower,3692.33,3549.53,3890.34,India,77.44
01/07/19,Sunflower,3614.89,3571.27,3760.42,India,-144.8
01/06/19,Sunflower,3759.69,3702.69,3888.53,India,267.83
01/05/19,Sunflower,3491.86,3344.77,3693.82,India,-14.85
01/04/19,Sunflower,3506.71,3352.05,3728.22,India,-22.02
01/03/19,Sunflower,3528.73,3313.83,3804.35,India,-310.69
01/02/19,Sunflower,3839.42,3658.09,4075.19,India,21.86
01/01/19,Sunflower,3817.56,3616.03,4056.55,India,120.32
01/12/18,Sunflower,3697.24,3461.19,3860.19,India,0.87
01/11/18,Sunflower,3696.37,3504.8,4039.86,India,93.27
01/10/18,Sunflower,3603.1,3410.7,3817.88,India,-72.05
01/09/18,Sunflower,3675.15,3394.18,3848.21,India,237.8
01/08/18,Sunflower,3437.35,3225.89,3612.99,India,173.59
01/07/18,Sunflower,3263.76,3109.44,3378.19,India,113.11
01/06/18,Sunflower,3150.65,2993.92,3253.27,India,77.15
01/05/18,Sunflower,3073.5,2934.18,3181.8,India,-73.68
01/04/18,Sunflower,3147.18,3027.42,3230.96,India,-36.16
01/03/18,Sunflower,3183.34,3013.14,3272.64,India,34.19
01/02/18,Sunflower,3149.15,2972.33,3231.83,India,201.07
01/01/18,Sunflower,2948.08,2799.12,3040.67,India,43.97
01/12/17,Sunflower,2904.11,2670.31,3032.31,India,58.64
01/11/17,Sunflower,2845.47,2608.79,3008.47,India,-59.55
01/10/17,Sunflower,2905.02,2636.5,3074.53,India,-156.49
01/09/17,Sunflower,3061.51,2883.37,3167.14,India,-113.54
01/08/17,Sunflower,3175.05,3115.66,3238.2,India,228.38
01/07/17,Sunflower,2946.67,2839.72,3046.54,India,136.32
01/06/17,Sunflower,2810.35,2707.59,2885.77,India,-201.35
01/05/17,Sunflower,3011.7,2913.26,3062.72,India,18.84
01/04/17,Sunflower,2992.86,2878.56,3058.71,India,-71.5
01/03/17,Sunflower,3064.36,2942.59,3157.33,India,-84.37
01/02/17,Sunflower,3148.73,3021.61,3259.55,India,-48.5
01/01/17,Sunflower,3197.23,3032.5,3313.68,India,-62.9
01/12/16,Sunflower,3260.13,3116.22,3375.92,India,-29.61
01/11/16,Sunflower,3289.74,3143.57,3398.84,India,-10.47
01/10/16,Sunflower,3300.21,3069.69,3452.47,India,-110.37
01/09/16,Sunflower,3410.58,3068.91,3614.91,India,-166.78
01/08/16,Sunflower,3577.36,3443.29,3659.99,India,56.12
01/07/16,Sunflower,3521.24,3418.92,3717.95,India,167.01
01/06/16,Sunflower,3354.23,3231.07,3452.36,India,-108.61
01/05/16,Sunflower,3462.84,3366.31,3609.3,India,-146.59
01/04/16,Sunflower,3609.43,3479.72,14382.86,India,11.28
01/03/16,Sunflower,3598.15,3432.76,3785.91,India,-69.93
01/02/16,Sunflower,3668.08,3542.02,3764.29,India,17.42
01/01/16,Sunflower,3650.66,3471.55,3793.81,India,28.9
01/12/15,Sunflower,3621.76,3385.45,3771.33,India,-52.28
01/11/15,Sunflower,3674.04,3464.89,3782.61,India,98.74
01/10/15,Sunflower,3575.3,3355.1,3714.03,India,117.21
01/09/15,Sunflower,3458.09,3237.14,3592.39,India,77.99
01/08/15,Sunflower,3380.1,3199.46,3474.84,India,-163.84
01/07/15,Sunflower,3543.94,3370.63,3635.33,India,281.56
01/06/15,Sunflower,3262.38,3110.79,3386.08,India,-20.47
01/05/15,Sunflower,3282.85,3153.17,3386.23,India,112.57
01/04/15,Sunflower,3170.28,3037.63,3287.56,India,-22.81
01/03/15,Sunflower,3193.09,3029.56,3303.42,India,-48.64
01/02/15,Sunflower,3241.73,3086.29,3343.13,India,13.8
01/01/15,Sunflower,3227.93,3041.85,3354.96,India,33.58
01/12/14,Sunflower,3194.35,3015.69,3316.5,India,28.84
01/11/14,Sunflower,3165.51,2943.41,3304.24,India,9.48
01/10/14,Sunflower,3156.03,2862.29,3300.82,India,-52.15
01/09/14,Sunflower,3208.18,2914.13,3342.6,India,-150.52
01/08/14,Sunflower,3358.7,3156.55,3469.64,India,139.65
01/07/14,Sunflower,3219.05,3005.55,3332.37,India,127.71
01/06/14,Sunflower,3091.34,2961.55,3185.43,India,-215.15
01/05/14,Sunflower,3306.49,3163.55,3424.27,India,-35.34
01/04/14,Sunflower,3341.83,3197.49,3454.41,India,-56.38
01/03/14,Sunflower,3398.21,3251.68,3518.08,India,109.91
01/02/14,Sunflower,3288.3,3122.25,3412.22,India,30.92
01/01/14,Sunflower,3257.38,3101.93,3360.18,India,-78.77
01/12/13,Sunflower,3336.15,3190.32,3449.14,India,33.65
01/11/13,Sunflower,3302.5,3128.27,3431.09,India,59.67
01/10/13,Sunflower,3242.83,3010.94,3392.43,India,-86.3
01/09/13,Sunflower,3329.13,3083.23,3470.18,India,-36.16
01/08/13,Sunflower,3365.29,3196.57,3581.73,India,-26.7
01/07/13,Sunflower,3391.99,3188.78,3505.32,India,66.04
01/06/13,Sunflower,3325.95,3161.59,3437.87,India,-19.6
01/05/13,Sunflower,3345.55,3185.61,3461.1,India,-7.65
01/04/13,Sunflower,3353.2,3166.85,3473.07,India,6.36
01/03/13,Sunflower,3346.84,3167.06,3465.64,India,-1.42
01/02/13,Sunflower,3348.26,3178.46,3470.02,India,42.48
01/01/13,Sunflower,3305.78,3082.51,3439.5,India,-104.88
01/12/12,Sunflower,3410.66,3137.89,3563.45,India,-3.35
01/11/12,Sunflower,3414.01,3142.47,3576.51,India,77.45
01/10/12,Sunflower,3336.56,3073.45,3507.31,India,-223.51
01/09/12,Sunflower,3560.07,3257.32,3740.17,India,87.87
01/08/12,Sunflower,3472.2,3177.57,3635.79,India,211.35
01/07/12,Sunflower,3260.85,3061.85,3378.59,India,299.44
01/06/12,Sunflower,2961.41,2787.34,3061.09,India,-25.03
01/05/12,Sunflower,2986.44,2817.3,3112.58,India,15.54
01/04/12,Sunflower,2970.9,2802.76,3087.89,India,55.96
01/03/12,Sunflower,2914.94,2730.43,3036.77,India,19.58
01/02/12,Sunflower,2895.36,2743.34,2993.97,India,-96.68
01/01/12,Sunflower,2992.04,2826.74,3095.27,India,-17.94
01/12/11,Sunflower,3009.98,2790.42,3127.36,India,76.53
01/11/11,Sunflower,2933.45,2749.69,3048.03,India,33.23
01/10/11,Sunflower,2900.22,2673.2,3033.04,India,-98.57
01/09/11,Sunflower,2998.79,2770.23,3107.93,India,9.85
01/08/11,Sunflower,2988.94,2790.2,3090.97,India,154.68
01/07/11,Sunflower,2834.26,2626.97,2935.62,India,2.44
01/06/11,Sunflower,2831.82,2661.97,2910.84,India,-36.43
01/05/11,Sunflower,2868.25,2709.51,2960.57,India,98.93
01/04/11,Sunflower,2769.32,2590.77,2867.24,India,-133.08
01/03/11,Sunflower,2902.4,2719.19,2997.04,India,-164
01/02/11,Sunflower,3066.4,2869.88,3181.56,India,-17.22
01/01/11,Sunflower,3083.62,2861.01,3206.02,India,179.28
01/12/10,Sunflower,2904.34,2654.31,3052.18,India,117.6
01/11/10,Sunflower,2786.74,2594.45,2926.93,India,297.88
01/10/10,Sunflower,2488.86,2249.76,2638.42,India,-44.68
01/09/10,Sunflower,2533.54,2289.5,2666.08,India,-16.53
01/08/10,Sunflower,2550.07,2349.48,2652.03,India,236.12
01/07/10,Sunflower,2313.95,2164.07,2387.32,India,146.13
01/06/10,Sunflower,2167.82,2020.66,2240.83,India,58.14
01/05/10,Sunflower,2109.68,1980.66,2186.14,India,-4.86
01/04/10,Sunflower,2114.54,1972.51,2199.06,India,-80.57
01/03/10,Sunflower,2195.11,2033.31,2284.07,India,-3.59
01/02/10,Sunflower,2198.7,2048.66,2288.33,India,-52.27
01/01/10,Sunflower,2250.97,2082.91,2349.35,India,
01/03/25,Jowar(Sorghum),2802.05,2439.27,3082.38,India,-92.68
01/02/25,Jowar(Sorghum),2894.73,2543.36,3165.62,India,128.13
01/01/25,Jowar(Sorghum),2766.6,2432.12,3038.86,India,42.89
01/12/24,Jowar(Sorghum),2723.71,2416.42,2984.16,India,80.99
01/11/24,Jowar(Sorghum),2642.72,2354.68,2868.59,India,77.48
01/10/24,Jowar(Sorghum),2565.24,2300.8,2794.14,India,-81.06
01/09/24,Jowar(Sorghum),2646.3,2378.16,2895.17,India,-57.92
01/08/24,Jowar(Sorghum),2704.22,2432.94,2944.41,India,-193.46
01/07/24,Jowar(Sorghum),2897.68,2552.45,3164.07,India,-70.28
01/06/24,Jowar(Sorghum),2967.96,2563.87,3287.9,India,131.94
01/05/24,Jowar(Sorghum),2836.02,2430.25,3167.66,India,-131.79
01/04/24,Jowar(Sorghum),2967.81,2505.01,3353.4,India,-21.99
01/03/24,Jowar(Sorghum),2989.8,2544.33,3362.7,India,-256.93
01/02/24,Jowar(Sorghum),3246.73,2750.86,3682.61,India,-305.96
01/01/24,Jowar(Sorghum),3552.69,3039.47,4008.2,India,-341.6
01/12/23,Jowar(Sorghum),3894.29,3270.04,4374.26,India,-3.45
01/11/23,Jowar(Sorghum),3897.74,3360.89,4326.84,India,327.57
01/10/23,Jowar(Sorghum),3570.17,3109,3947.11,India,-101.53
01/09/23,Jowar(Sorghum),3671.7,3217.52,4026.13,India,-6.51
01/08/23,Jowar(Sorghum),3678.21,3163.37,4065.69,India,83.57
01/07/23,Jowar(Sorghum),3594.64,3105.53,3999.88,India,224.57
01/06/23,Jowar(Sorghum),3370.07,2837.64,3797.96,India,228.13
01/05/23,Jowar(Sorghum),3141.94,2645.58,3580.38,India,-187.08
01/04/23,Jowar(Sorghum),3329.02,2847.25,3713.18,India,-182.02
01/03/23,Jowar(Sorghum),3511.04,2979.1,3916.16,India,8.72
01/02/23,Jowar(Sorghum),3502.32,3028.71,3852.38,India,49.45
01/01/23,Jowar(Sorghum),3452.87,2994.06,3794.64,India,300.31
01/12/22,Jowar(Sorghum),3152.56,2765.2,3431.18,India,225.42
01/11/22,Jowar(Sorghum),2927.14,2559.77,3200.65,India,429.31
01/10/22,Jowar(Sorghum),2497.83,2203.28,2773.08,India,11.55
01/09/22,Jowar(Sorghum),2486.28,2212.25,2726.95,India,16.21
01/08/22,Jowar(Sorghum),2470.07,2207.83,2696.64,India,-9.71
01/07/22,Jowar(Sorghum),2479.78,2193.85,2752.51,India,139.36
01/06/22,Jowar(Sorghum),2340.42,2031.9,2638.01,India,64.74
01/05/22,Jowar(Sorghum),2275.68,1973.87,2555.58,India,-7.38
01/04/22,Jowar(Sorghum),2283.06,1964.18,2561.99,India,124.07
01/03/22,Jowar(Sorghum),2158.99,1857,2439.86,India,153.58
01/02/22,Jowar(Sorghum),2005.41,1761.18,2235.85,India,84.26
01/01/22,Jowar(Sorghum),1921.15,1694.14,2152.25,India,111.56
01/12/21,Jowar(Sorghum),1809.59,1588.96,2035.88,India,93.45
01/11/21,Jowar(Sorghum),1716.14,1503.86,1945.9,India,22.21
01/10/21,Jowar(Sorghum),1693.93,1494.91,1889.92,India,-60.33
01/09/21,Jowar(Sorghum),1754.26,1565.93,1949.34,India,-35.23
01/08/21,Jowar(Sorghum),1789.49,1571.95,2007.57,India,-116.12
01/07/21,Jowar(Sorghum),1905.61,1629.62,2190.2,India,-50.95
01/06/21,Jowar(Sorghum),1956.56,1653.14,2237.51,India,3.5
01/05/21,Jowar(Sorghum),1953.06,1701.52,2196.62,India,-138.54
01/04/21,Jowar(Sorghum),2091.6,1759.94,2396.07,India,-89.2
01/03/21,Jowar(Sorghum),2180.8,1837.78,2493.38,India,121.04
01/02/21,Jowar(Sorghum),2059.76,1758.71,2339.4,India,17.8
01/01/21,Jowar(Sorghum),2041.96,1753.11,2326.03,India,66.86
01/12/20,Jowar(Sorghum),1975.1,1694.77,2241.31,India,-9.36
01/11/20,Jowar(Sorghum),1984.46,1701.08,2255.43,India,8.08
01/10/20,Jowar(Sorghum),1976.38,1694.83,2242.04,India,-54.55
01/09/20,Jowar(Sorghum),2030.93,1752.22,2292.71,India,-158.21
01/08/20,Jowar(Sorghum),2189.14,1909.77,2435.09,India,-196.42
01/07/20,Jowar(Sorghum),2385.56,2048.64,2689.43,India,-46.44
01/06/20,Jowar(Sorghum),2432,2092.14,2724.26,India,39.11
01/05/20,Jowar(Sorghum),2392.89,2078.07,2653.89,India,-26.68
01/04/20,Jowar(Sorghum),2419.57,2154.97,2632.07,India,53.38
01/03/20,Jowar(Sorghum),2366.19,2018.78,2669.99,India,-138.3
01/02/20,Jowar(Sorghum),2504.49,2213.25,2767.13,India,-137.02
01/01/20,Jowar(Sorghum),2641.51,2358.59,2888.85,India,123.55
01/12/19,Jowar(Sorghum),2517.96,2251.2,2756.78,India,171.15
01/11/19,Jowar(Sorghum),2346.81,2089.8,2581.17,India,-34.58
01/10/19,Jowar(Sorghum),2381.39,2145.5,2560.19,India,-180.71
01/09/19,Jowar(Sorghum),2562.1,2350.85,2741.7,India,-140.97
01/08/19,Jowar(Sorghum),2703.07,2444.94,2910.62,India,46.45
01/07/19,Jowar(Sorghum),2656.62,2380.94,2884.18,India,89.82
01/06/19,Jowar(Sorghum),2566.8,2297.64,2789.71,India,95.1
01/05/19,Jowar(Sorghum),2471.7,2222.89,2679.72,India,35.12
01/04/19,Jowar(Sorghum),2436.58,2188.84,2635.16,India,53.46
01/03/19,Jowar(Sorghum),2383.12,2130.4,2568.42,India,0.18
01/02/19,Jowar(Sorghum),2382.94,2151.56,2585.5,India,26.68
01/01/19,Jowar(Sorghum),2356.26,2135.13,2543.03,India,-38.1
01/12/18,Jowar(Sorghum),2394.36,2143.43,2604.38,India,4.14
01/11/18,Jowar(Sorghum),2390.22,2126.65,2593.18,India,414.95
01/10/18,Jowar(Sorghum),1975.27,1781.87,2140.65,India,121.81
01/09/18,Jowar(Sorghum),1853.46,1685.83,1988.76,India,-122.46
01/08/18,Jowar(Sorghum),1975.92,1771.31,2129.59,India,21.5
01/07/18,Jowar(Sorghum),1954.42,1742.73,2117.19,India,50.64
01/06/18,Jowar(Sorghum),1903.78,1669.15,2088.24,India,154.71
01/05/18,Jowar(Sorghum),1749.07,1553.04,1916.96,India,48.2
01/04/18,Jowar(Sorghum),1700.87,1501.26,1866.44,India,-46.72
01/03/18,Jowar(Sorghum),1747.59,1551.92,1909.55,India,-52.43
01/02/18,Jowar(Sorghum),1800.02,1614.88,1955.05,India,59.19
01/01/18,Jowar(Sorghum),1740.83,1573.33,1874.73,India,57.54
01/12/17,Jowar(Sorghum),1683.29,1525.98,1818.6,India,46.33
01/11/17,Jowar(Sorghum),1636.96,1490.66,1761.73,India,-6.93
01/10/17,Jowar(Sorghum),1643.89,1509.21,1755.73,India,-165.7
01/09/17,Jowar(Sorghum),1809.59,1669.89,1926.28,India,-104.49
01/08/17,Jowar(Sorghum),1914.08,1759.55,2044,India,83.87
01/07/17,Jowar(Sorghum),1830.21,1682.71,1955.57,India,-1.81
01/06/17,Jowar(Sorghum),1832.02,1678.62,1972.5,India,14.39
01/05/17,Jowar(Sorghum),1817.63,1661.37,1961.82,India,-40.88
01/04/17,Jowar(Sorghum),1858.51,1686.6,2020.87,India,-23.68
01/03/17,Jowar(Sorghum),1882.19,1692.07,2046.07,India,-85.57
01/02/17,Jowar(Sorghum),1967.76,1768.43,2127.04,India,92.05
01/01/17,Jowar(Sorghum),1875.71,1684.4,2021.09,India,40.51
01/12/16,Jowar(Sorghum),1835.2,1647.89,1973.34,India,73.55
01/11/16,Jowar(Sorghum),1761.65,1605.01,1892.02,India,80.43
01/10/16,Jowar(Sorghum),1681.22,1549.01,1818.09,India,-135.96
01/09/16,Jowar(Sorghum),1817.18,1691.02,1956.32,India,-45.51
01/08/16,Jowar(Sorghum),1862.69,1728.83,1994.28,India,-92.87
01/07/16,Jowar(Sorghum),1955.56,1768.48,2113.54,India,-34.36
01/06/16,Jowar(Sorghum),1989.92,1770.97,2172.2,India,-0.9
01/05/16,Jowar(Sorghum),1990.82,1773.03,2173.15,India,14.91
01/04/16,Jowar(Sorghum),1975.91,1764.92,2162.85,India,26.19
01/03/16,Jowar(Sorghum),1949.72,1730.04,2134.47,India,-18.74
01/02/16,Jowar(Sorghum),1968.46,1748.48,2123.02,India,-8.57
01/01/16,Jowar(Sorghum),1977.03,1787.66,2148.35,India,-18.34
01/12/15,Jowar(Sorghum),1995.37,1769.79,2178.52,India,181.11
01/11/15,Jowar(Sorghum),1814.26,1624.26,1978.85,India,59.29
01/10/15,Jowar(Sorghum),1754.97,1584.99,1902.32,India,-83.68
01/09/15,Jowar(Sorghum),1838.65,1665.98,1981.17,India,-35.12
01/08/15,Jowar(Sorghum),1873.77,1659.2,2069.61,India,-72.11
01/07/15,Jowar(Sorghum),1945.88,1711.91,2134.49,India,-176.52
01/06/15,Jowar(Sorghum),2122.4,1834.9,2366.7,India,183.94
01/05/15,Jowar(Sorghum),1938.46,1683.26,2151.58,India,-15.69
01/04/15,Jowar(Sorghum),1954.15,1715.11,2155,India,-2.76
01/03/15,Jowar(Sorghum),1956.91,1744.71,2129.57,India,-82.82
01/02/15,Jowar(Sorghum),2039.73,1825.69,2219.11,India,-36.83
01/01/15,Jowar(Sorghum),2076.56,1859.87,2257.71,India,191.83
01/12/14,Jowar(Sorghum),1884.73,1683.46,2047.23,India,9.43
01/11/14,Jowar(Sorghum),1875.3,1657.38,2053.08,India,13.97
01/10/14,Jowar(Sorghum),1861.33,1663.7,2007.77,India,-197.35
01/09/14,Jowar(Sorghum),2058.68,1850.18,2227.07,India,-185.9
01/08/14,Jowar(Sorghum),2244.58,1976.19,2445.01,India,-75.29
01/07/14,Jowar(Sorghum),2319.87,2022.02,2538.59,India,233.65
01/06/14,Jowar(Sorghum),2086.22,1814.62,2287.91,India,163.86
01/05/14,Jowar(Sorghum),1922.36,1667.34,2108.6,India,49.48
01/04/14,Jowar(Sorghum),1872.88,1645.72,2052.92,India,-70.49
01/03/14,Jowar(Sorghum),1943.37,1724.52,2119.36,India,159.69
01/02/14,Jowar(Sorghum),1783.68,1618.8,1913.74,India,138.7
01/01/14,Jowar(Sorghum),1644.98,1510.84,1765.6,India,15.98
01/12/13,Jowar(Sorghum),1629,1496.2,1746.32,India,50.15
01/11/13,Jowar(Sorghum),1578.85,1478.02,1683.55,India,29.78
01/10/13,Jowar(Sorghum),1549.07,1441.74,1641.88,India,-21.93
01/09/13,Jowar(Sorghum),1571,1455.56,1666.61,India,30.61
01/08/13,Jowar(Sorghum),1540.39,1413.92,1657.16,India,-7.64
01/07/13,Jowar(Sorghum),1548.03,1408.53,1661.43,India,-43.8
01/06/13,Jowar(Sorghum),1591.83,1427.12,1722.92,India,42.81
01/05/13,Jowar(Sorghum),1549.02,1407.57,1667.1,India,-47.93
01/04/13,Jowar(Sorghum),1596.95,1429.65,1740.11,India,-27.89
01/03/13,Jowar(Sorghum),1624.84,1452.07,1769.31,India,74.63
01/02/13,Jowar(Sorghum),1550.21,1417.32,1662.37,India,-3.56
01/01/13,Jowar(Sorghum),1553.77,1422.48,1653.22,India,12.52
01/12/12,Jowar(Sorghum),1541.25,377904.12,1658.2,India,114.03
01/11/12,Jowar(Sorghum),1427.22,1309.82,1530.16,India,28.45
01/10/12,Jowar(Sorghum),1398.77,1282.41,1495.38,India,-140.4
01/09/12,Jowar(Sorghum),1539.17,1402.85,1646.63,India,-62.71
01/08/12,Jowar(Sorghum),1601.88,1444.18,1724.47,India,27.77
01/07/12,Jowar(Sorghum),1574.11,1388.59,1709.54,India,91.69
01/06/12,Jowar(Sorghum),1482.42,1295.51,1630.95,India,-51.3
01/05/12,Jowar(Sorghum),1533.72,1346.84,1672.27,India,-55.67
01/04/12,Jowar(Sorghum),1589.39,1398.09,1735.3,India,-44.9
01/03/12,Jowar(Sorghum),1634.29,1423.87,1782.41,India,-2.28
01/02/12,Jowar(Sorghum),1636.57,1426.71,1786.85,India,-49.98
01/01/12,Jowar(Sorghum),1686.55,1478.62,1840.54,India,27.58
01/12/11,Jowar(Sorghum),1658.97,1453.07,1815.64,India,100.67
01/11/11,Jowar(Sorghum),1558.3,1363.95,1715.75,India,-14.51
01/10/11,Jowar(Sorghum),1572.81,1360.69,1726.95,India,-67.18
01/09/11,Jowar(Sorghum),1639.99,1416.84,1790.66,India,-46.87
01/08/11,Jowar(Sorghum),1686.86,1453.03,1847.6,India,-55.06
01/07/11,Jowar(Sorghum),1741.92,1497.93,1925.42,India,0.5
01/06/11,Jowar(Sorghum),1741.42,1471.13,1955.79,India,12.22
01/05/11,Jowar(Sorghum),1729.2,1467.96,1929.51,India,-17.57
01/04/11,Jowar(Sorghum),1746.77,1482.96,1957.3,India,282.63
01/03/11,Jowar(Sorghum),1464.14,1273.55,1639.75,India,86.91
01/02/11,Jowar(Sorghum),1377.23,1199.5,1555.29,India,98.66
01/01/11,Jowar(Sorghum),1278.57,1110.81,1456.13,India,50.48
01/12/10,Jowar(Sorghum),1228.09,1073.55,1393,India,87.4
01/11/10,Jowar(Sorghum),1140.69,1013.3,1257.32,India,44.01
01/10/10,Jowar(Sorghum),1096.68,984.3,1188.34,India,-8.04
01/09/10,Jowar(Sorghum),1104.72,988.85,1197.42,India,-84.22
01/08/10,Jowar(Sorghum),1188.94,1065.38,1289.45,India,-168.28
01/07/10,Jowar(Sorghum),1357.22,1191.98,1480.88,India,3.53
